invoice_number,voucher_number,voucher_type,invoice_date,due_date,financial_year,payment_status,payment_mode,credit_period,debit_amount,credit_amount,outstanding_balance,gst_number,gst_type,state,tax_amount,discount_,currency,hospital_name,hospital_type,doctor_name,doctor_specialty,surgeon_id,hospital_gst,city,territory,sales_executive,distributor_name,branch,product_name,product_category,implant_type,batch_number,lot_number,udi_code,serial_number,sterilization_status,expiry_date,manufacturing_date,quantity,unit,rate,mrp,surgery_type,implant_material,brand,warehouse,dispatch_date,delivery_status,courier_partner,stock_availability,reorder_level,inventory_balance,return_status,narration,export_note,primary_key
INV/1220,VCH1220,Receipt,2025-03-19,2025-04-03,2024-25,Partially Paid,Cash,15,58275.0,58275.0,43706.25,27AAACT1234F1Z5,IGST,Maharashtra,2775.0,7.5%,Rs.,apex hospital,Multi-Specialty Hospital,Dr P Nair,Spine Surgeon,SURG-004,24FGHIJ5678K1Z2,Thane,West,A. Verma,Trauma Supplies LLP,West-1,Cancellous Screw,Orthopedic Implant,Screw,B8789-B,L34605,UDI-153188-A,SN130808,STERILE,10 Sep 2026,2025/02/17,5 PCS,Pieces,12000.00,"13,200.00",Fracture Fixation,Stainless Steel,BoneLock,Pune Main,22-03-2025,Delivered,Delhivery,Low Stock,10,8,No,"Revised invoice after doctor change,
please verify branch mapping",Text numeric field,01809f931a96b89df6fb7d588290c23c
INV/1220,VCH1220,Receipt,2025-03-19,2025-04-18,2024-25,Pending,Cheque,60,4125.87,4125.87,3094.4,27AAACT1234F1Z5,IGST,Gujarat,629.37,7.5 %,₹,CITY MEDISURG,Multi-Specialty Hospital,Dr. Meera Iyer,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Surat,West,A. Verma,Trauma Supplies,W1,Locking Plate,Orthopedic Implant,Plate,B5422-C,L88455,UDI-983372-C,SN416246,Non-Sterile,19 Mar 2026,19-11-2024,2,Box,"₹1,890.00",2079.00,Open Reduction,Titanium,JointMax,Mumbai WH,45736,Delivered,Professional Couriers,In Stock,20,15,Pending,"Invoice for orthopedic implants, includes ""plate, screw"" bundle, ref=""INV/1220""",Mixed date style,23c1f9e8891664dda9276894f5bb7868
INV/1220,VCH1220,Payment,2025-03-19,2025-04-18,2024-25,Paid,Bank Transfer,15,2548.8,2548.8,2548.8,29CCCDD3456H1Z3,CGST+SGST,Gujarat,388.8,10,INR,apex hospital ltd.,Multi-Specialty Hospital,Dr A. Sharma,Orthopedic Surgeon,SURG-001,29LMNOP9012Q1Z3,Mumbai,South-1,R. Mehta,ORTHO DISTRIBUTORS,CENTRAL 1,External Fixator,Trauma Fixation,Fixator,B7080-B,L48638,UDI-329828-B,SN173558,Non-Sterile,10 Sep 2026,45705,1,PCS,"₹2,400.00",2640,Trauma Stabilization,Aluminium,TraumaFix,Pune WH,21-03-2025,Hold,DTDC,In Stock,25,8,Yes,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Name variation retained,ccd5d192c6b8a08f15bfae371326fb0f
INV/1221,VCH1221,Sales Return,2025-12-29,2026-01-28,2025-26,Partially Paid,Cash,15,25200.0,25200.0,0.0,29CCCDD3456H1Z3,CGST+SGST,Maharashtra,2700.0,0%,Rs.,Spine & Joint Institute,Orthopedic Clinic,Dr. Anil Sharma,Orthopedic Surgeon,SURG-001,24FGHIJ5678K1Z2,Ahmedabad,Central 1,Rahul Mehta,Trauma Supplies LLP,West-1,Cancellous Screw,Orthopedic Implant,Screw,B5423-B,L41959,UDI-233146-B,SN552564,Sterile,2027/12/19,29 Nov 2025,5 PCS,pcs,4500,"₹4,950.00",Fracture Fixation,Stainless Steel,TraumaFix,Ahmedabad WH,46020,Partially Delivered,Blue Dart,In Stock,20,8,Yes,Dispatch against PO; follow-up due on next cycle,Text numeric field,0e716a4975c9b8441636bbd17b7bbd30
INV/1221,VCH1221,Sales,2025-12-29,2026-01-28,2025-26,Paid,Cash,15,19580.4,19580.4,9790.2,29CCCDD3456H1Z3,GST,Karnataka,2097.9,7.5,INR,Trauma One,Trauma Center,Dr P Nair,Spine Surgeon,SURG-004,24FGHIJ5678K1Z2,Nagpur,Central,S. Joshi,Ortho Distributors Pvt Ltd,W1,Bone Drill Set,Surgical Instrument,Instrument,B2917-C,L61584,UDI-925296-A,SN150859,Sterile,46740,45930,10,BOX,1890.00,"₹2,268.00",Surgical Prep,Steel,TraumaFix,Ahmedabad WH,46020,Partially Delivered,TCS,In Stock,20,5,nan,"Invoice for orthopedic implants, includes ""plate, screw"" bundle
Export note retained as multiline remark",Alias master matched,36af5c367b2affb72870c4c594610f75
INV/1222,VCH1222,Sales Return,2025-12-30,2026-02-28,2025-26,Adjusted,Bank Transfer,45,99750.0,99750.0,49875.0,27AAACT1234F1Z5,IGST,Maharashtra,4750.0,5,₹,Trauma One Pvt Ltd,Trauma Center,Dr. Nisha Patel,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Nagpur,South,Amit Verma,Trauma Supplies,South-1,Cancellous Screw,Orthopedic Implant,Screw,B6429-C,L20370,UDI-830522-B,SN731702,Sterile,23 Jun 2027,45931,4 PCS,PCS,"25,000.00","28,750.00",Fracture Fixation,Stainless Steel,JointMax,Mumbai WH,30-12-2025,Delivered,Delhivery,Reserved,5,20,No,"Revised invoice after doctor change,
please verify branch mapping",Unicode NBSP present,b3d8d4a80d33ae763e4e1cbfdb40c0a0
INV/1222,VCH1222,Sales Return,2025-12-30,2026-02-28,2025-26,Adjusted,Cash,45,3810.24,3810.24,0.0,24BBBCD2345G1Z2,CGST+SGST,Gujarat,408.24,10,₹,Ortho Care Centre,Orthopedic Clinic,Dr. Meera Iyer,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Pune,WEST 1,Amit Verma,Ortho Distributors Pvt Ltd,W1,Bone Drill Set,Surgical Instrument,Instrument,B3949-B,L99546,UDI-483226-C,SN629610,Sterile,46741,45961,2,Pieces,"₹1,890.00",2268.00,Surgical Prep,Steel,OSM,Nagpur WH,30-12-2025,Hold,TCS,In Stock,25,15,Yes,Freight included; round-off applied,Text numeric field,4ac3a51cfe57cfe65cd7e7f99c825e2a
INV/1222,VCH1222,Sales Return,2025-12-30,2026-02-28,2025-26,Partially Paid,UPI,15,95830.0,95830.0,71872.5,24BBBCD2345G1Z2,IGST,Maharashtra,10267.5,7.5%,INR,apex hospital,Multi-Specialty Hospital,dr p nair,Spine Surgeon,SURG-004,27ABCDE1234F1Z1,Mumbai,West,A. Verma,Ortho Distributors Pvt Ltd,S-1,Cancellous Screw,Orthopedic Implant,Screw,B8313-B,L67873,UDI-232955-C,SN699418,Non-Sterile,46386,01 Sep 2025,5,BOX,18500,20350.00,Fracture Fixation,Stainless Steel,SpinePro,Mumbai WH,31 Dec 2025,In Transit,Professional Couriers,In Stock,25,8,Pending,Freight included; round-off applied,Alias master matched,6ff0b711d7e33c3df8e8217fed6c0df6
INV/1222,VCH1222,Purchase,2025-12-30,2026-02-13,2025-26,Pending,cash,30,310800.0,310800.0,155400.0,27AAACT1234F1Z5,GST,Karnataka,33300.0,7.5%,₹,Apex Hospital,Multi-Specialty Hospital,DR. R. KULKARNI,Trauma Surgeon,SURG-003,24FGHIJ5678K1Z2,Mumbai,West,S. Joshi,Ortho Distributors Pvt Ltd,Central-1,Spinal Rod,Spinal Implant,Rod,B9818-B,L70069,UDI-747707-B,SN137519,STERILE,17 Jun 2028,01-10-2025,12 PCS,Pieces,25000.00,"₹30,000.00",Spine Stabilization,Titanium Alloy,OrthoFlex,Mumbai WH,30 Dec 2025,Partially Delivered,DTDC,Reorder,25,15,Yes,Credit note adjustment for return batch,Unicode NBSP present,d335720aef1a504c51e1879c371dcc6b
INV/1223,VCH1223,Payment,2025-03-01,2025-03-31,2024-25,Partially Paid,NEFT,15,9945.6,9945.6,4972.8,27AAACT1234F1Z5,CGST+SGST,Gujarat,1065.6,7.5,INR,apex hospital,Multi-Specialty Hospital,dr. nisha patel,Orthopedic Surgeon,SURG-005,27ABCDE1234F1Z1,Mumbai,Central,A. Verma,ORTHO DISTRIBUTORS,W1,External Fixator,Trauma Fixation,Fixator,B1756-A,L73169,UDI-306093-C,SN477863,STERILE,01-03-2026,2024/11/01,4,Box,"₹2,400.00",2760.00,Trauma Stabilization,Aluminium,SpinePro,Nagpur WH,04 Mar 2025,Delivered,Professional Couriers,Reserved,5,8,Yes,Exported from Tally	with master alias,Trailing space preserved,6871174071446af272a2e983ca511f4e
INV/1223,VCH1223,Payment,2025-03-01,2025-03-16,2024-25,Paid,NEFT,30,2728.75,2728.75,0.0,24BBBCD2345G1Z2,CGST/SGST,Maharashtra,416.25,7.5,INR,city medisurg,Multi-Specialty Hospital,Dr. Nisha Patel,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Surat,West-1,R. Mehta,Ortho Distributors,CENTRAL 1,Cancellous Screw,Orthopedic Implant,Screw,B5566-C,L46884,UDI-702111-C,SN284119,Sterile,2026/08/23,31 Dec 2024,2,PCS,1250,1375,Fracture Fixation,Stainless Steel,JointMax,Ahmedabad WH,45717,Delivered,DTDC,Low Stock,25,8,Pending,"Dispatch against PO; follow-up due on next cycle
Export note retained as multiline remark",Name variation retained,39aad47772dee36e9bafeb01252ac1bd
INV/1223,VCH1223,Sales Return,2025-03-01,2025-04-15,2024-25,Paid,cash,30,55282.5,55282.5,27641.25,24BBBCD2345G1Z2,GST,Gujarat,2632.5,0.03,₹,City Medisurg Pvt. Ltd.,Multi-Specialty Hospital,Dr. P. Nair,Spine Surgeon,SURG-004,29LMNOP9012Q1Z3,Surat,West-1,Amit Verma,Trauma Supplies,South-1,Bone Drill Set,Surgical Instrument,Instrument,B4991-A,L33502,UDI-760516-B,SN156319,Sterile,18-08-2027,31 Dec 2024,8,BOX,"₹6,750.00","₹7,425.00",Surgical Prep,Steel,SpinePro,Pune Main,45718,Delivered,TCS,Reorder,5,30,nan,Part payment received; balance pending,Unicode NBSP present,5129bd2a436ac1e43ba9969c6ee57133
INV/1223,VCH1223,Sales,2025-03-01,2025-04-15,2024-25,Paid,Cash,30,12096.0,12096.0,0.0,24BBBCD2345G1Z2,CGST+SGST,Gujarat,1296.0,10%,₹,apex hospital,Multi-Specialty Hospital,DR. NISHA PATEL,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Thane,Central,Rahul Mehta,Ortho Distributors Pvt Ltd,CENTRAL 1,Knee Prosthesis,Joint Replacement,Prosthesis,B5615-A,L51516,UDI-428724-A,SN975404,Sterile,46082,01-11-2024,5 PCS,BOX,2400,2640.00,Arthroplasty,Cobalt Chrome,OrthoFlex,Pune WH,45720,In Transit,Professional Couriers,Reserved,5,0,Pending,Freight included; round-off applied	tabbed-remark,Trailing space preserved,0084de83a786b9dc325b87cede06e7ad
INV/1224,VCH1224,Payment,2024-07-26,2024-09-24,2024-25,Adjusted,UPI,15,127968.75,127968.75,127968.75,27AAACT1234F1Z5,IGST,Maharashtra,6093.75,2.5,INR,spine and joint institute,Orthopedic Clinic,dr. r. kulkarni,Trauma Surgeon,SURG-003,29LMNOP9012Q1Z3,Ahmedabad,South,Sneha Joshi,Ortho Distributors,W1,Spinal Rod,Spinal Implant,Rod,B8295-A,L69394,UDI-293866-A,SN839920,Sterile,45864,45469,5,pcs,25000.00,30000.00,Spine Stabilization,Titanium Alloy,OrthoFlex,Ahmedabad WH,45499,In Transit,Delhivery,Low Stock,25,0,No,Part payment received; balance pending,Mixed date style,5628909bda07259c2200ac2d36f9bc50
INV/1224,VCH1224,Sales,2024-07-26,2024-08-10,2024-25,Pending,Cheque,45,16800.0,16800.0,0.0,24BBBCD2345G1Z2,GST,Gujarat,1800.0,0%,INR,apex hospital ltd.,Multi-Specialty Hospital,Dr. Nisha Patel,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Mumbai,Central 1,Sneha Joshi,Ortho Distributors,Central-1,Bone Drill Set,Surgical Instrument,Instrument,B5489-B,L73535,UDI-729591-A,SN937641,Sterile,2026/01/17,2024/04/27,12,Box,1250.00,"1,437.50",Surgical Prep,Steel,SpinePro,Ahmedabad WH,45499,Delivered,Delhivery,In Stock,5,5,Pending,Approved by store; udi matched,Trailing space preserved,2d167c2f3e6ed149b43907e57907d866
inv/1224,VCH1224,Purchase,2024-07-26,2024-08-10,2024-25,Pending,Cheque,60,7006.25,7006.25,3503.12,29CCCDD3456H1Z3,IGST,Gujarat,1068.75,5%,INR,Spine And Joint Institute,Orthopedic Clinic,dr. nisha patel,Orthopedic Surgeon,SURG-005,27ABCDE1234F1Z1,Ahmedabad,South,Rahul Mehta,Trauma Supplies,Central-1,Locking Plate,Orthopedic Implant,Plate,B2497-B,L46568,UDI-383987-C,SN403764,STERILE,16 Jul 2026,27 Apr 2024,5 PCS,pcs,1250,"₹1,437.50",Open Reduction,Titanium,JointMax,Mumbai WH-2,29-07-2024,Partially Delivered,TCS,In Stock,5,0,Yes,Dispatch against PO; follow-up due on next cycle,Text numeric field,3dd141056a370b8b05004d23c3cff02e
INV/1225,VCH1225,Payment,2025-06-14,2025-08-13,2025-26,Pending,UPI,60,115050.0,115050.0,0.0,24BBBCD2345G1Z2,GST,Maharashtra,17550.0,2.5,₹,ortho care center,Orthopedic Clinic,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Pune,Central 1,S. Joshi,ORTHO DISTRIBUTORS,South-1,Knee Prosthesis,Joint Replacement,Prosthesis,B8490-B,L24533,UDI-553424-A,SN184229,Sterile,2026/06/14,14 Feb 2025,4 PCS,Box,25000.00,"₹28,750.00",Arthroplasty,Cobalt Chrome,OSM,Mumbai WH,17 Jun 2025,Delivered,DTDC,In Stock,20,3,Pending,"Revised invoice after doctor change,
please verify branch mapping",Unicode NBSP present,4b28d0b812eb4b59229859569cf23dd8
INV/1225,VCH1225,Receipt,2025-06-14,2025-08-13,2025-26,Pending,cash,15,94500.0,94500.0,47250.0,29CCCDD3456H1Z3,CGST/SGST,Maharashtra,4500.0,10%,INR,spine & joint institute,Orthopedic Clinic,dr. meera iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Ahmedabad,South-1,S. Joshi,Ortho Distributors Pvt Ltd,S-1,Bone Drill Set,Surgical Instrument,Instrument,B1479-A,L33116,UDI-870194-C,SN665706,Non-Sterile,14-06-2026,45732,4,pcs,25000,"₹27,500.00",Surgical Prep,Steel,TraumaFix,Nagpur WH,17-06-2025,In Transit,DTDC,In Stock,25,30,nan,Dispatch against PO; follow-up due on next cycle,Alias master matched,5a148c72aac8f3558933f6bd65c5f058
INV/1226,VCH1226,Receipt,2025-03-22,2025-05-21,2024-25,Partially Paid,cash,30,26208.0,26208.0,0.0,29CCCDD3456H1Z3,GST,Karnataka,2808.0,2.5%,INR,Ortho Care Centre,Orthopedic Clinic,Dr. P. Nair,Spine Surgeon,SURG-004,27ABCDE1234F1Z1,Pune,WEST 1,A. Verma,Trauma Supplies,W1,Locking Plate,Orthopedic Implant,Plate,B8195-C,L70697,UDI-381261-A,SN742286,STERILE,2026/03/22,21-01-2025,2,pcs,12000,14400.00,Open Reduction,Titanium,BoneLock,Mumbai WH,45739,Delivered,Professional Couriers,In Stock,20,15,nan,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Unicode NBSP present,ce0e6f92ab699aa26950c533742bad40
INV/1226,VCH1226,Sales Return,2025-03-22,2025-04-06,2024-25,Adjusted,Cash,30,5320.0,5320.0,2660.0,29CCCDD3456H1Z3,IGST,Gujarat,570.0,0.05,Rs.,CITY MEDISURG PVT. LTD.,Multi-Specialty Hospital,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Surat,Central,Rahul Mehta,ORTHO DISTRIBUTORS,S-1,Knee Prosthesis,Joint Replacement,Prosthesis,B4081-A,L99866,UDI-375655-B,SN219099,Sterile,22 Mar 2026,2025/01/21,4,PCS,1250.00,1437.5,Arthroplasty,Cobalt Chrome,TraumaFix,Mumbai WH-2,45740,Delivered,Delhivery,In Stock,5,3,Pending,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Alias master matched,f81fb03a4d5329c433a41a02d757beca
INV/1226,VCH1226,Sales,2025-03-22,2025-05-21,2024-25,Partially Paid,NEFT,30,10584.0,10584.0,0.0,29CCCDD3456H1Z3,CGST/SGST,Gujarat,1134.0,0.00,INR,trauma one,Trauma Center,DR. MEERA IYER,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Nagpur,Central,Rahul Mehta,ORTHO DISTRIBUTORS,W1,Spinal Rod,Spinal Implant,Rod,B3083-A,L10424,UDI-961633-B,SN206774,Sterile,46458,2025/02/20,5,BOX,"₹1,890.00",2173.50,Spine Stabilization,Titanium Alloy,TraumaFix,Mumbai WH,2025/03/24,Delivered,Professional Couriers,Reorder,10,5,No,"Invoice for orthopedic implants, includes ""plate, screw"" bundle
Export note retained as multiline remark",Text numeric field,e486c0bda57dd6735be0cd69f6ad6cd6
INV/1226,VCH1226,Purchase,2025-03-22,2025-05-06,2024-25,Paid,NEFT,30,12757.5,12757.5,0.0,24BBBCD2345G1Z2,IGST,Gujarat,607.5,10%,₹,Apex Hospital Ltd.,Multi-Specialty Hospital,DR MEERA IYER,Joint Replacement Surgeon,SURG-002,27ABCDE1234F1Z1,Mumbai,WEST 1,S. Joshi,ORTHO DISTRIBUTORS,WEST 1,Knee Prosthesis,Joint Replacement,Prosthesis,B5586-B,L65143,UDI-875146-B,SN826646,STERILE,46638,2025/01/21,2,Box,"₹6,750.00",7425,Arthroplasty,Cobalt Chrome,OSM,Ahmedabad WH,45738,Delivered,DTDC,In Stock,5,5,Yes,Dispatch against PO; follow-up due on next cycle,Mixed date style,fc9ebb43bd08dcb70547104902c9e80d
inv/1227,VCH1227,Purchase,2024-04-06,2024-06-05,2024-25,Pending,RTGS,15,100963.75,100963.75,50481.88,24BBBCD2345G1Z2,IGST,Gujarat,15401.25,7.5 %,INR,ortho care center,Orthopedic Clinic,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Pune,WEST 1,Sneha Joshi,Trauma Supplies,South-1,External Fixator,Trauma Fixation,Fixator,B1474-B,L36890,UDI-312375-B,SN627921,Sterile,28-09-2025,08-12-2023,5,BOX,"₹18,500.00","₹20,350.00",Trauma Stabilization,Aluminium,OrthoFlex,Pune Main,06-04-2024,Hold,Professional Couriers,In Stock,5,8,Pending,Part payment received; balance pending,Trailing space preserved,76daae85ba38b4c21af181df4b72c5f2
inv/1227,VCH1227,Sales,2024-04-06,2024-04-21,2024-25,Paid,Bank Transfer,45,16511.04,16511.04,8255.52,24BBBCD2345G1Z2,GST,Gujarat,1769.04,2.5,INR,TRAUMA ONE PVT LTD,Trauma Center,dr. nisha patel,Orthopedic Surgeon,SURG-005,24FGHIJ5678K1Z2,Nagpur,West,Sneha Joshi,Trauma Supplies,South-1,Bone Drill Set,Surgical Instrument,Instrument,B2652-C,L90104,UDI-264398-C,SN399352,STERILE,46108,06-02-2024,8,Box,1890,"₹2,268.00",Surgical Prep,Steel,SpinePro,Mumbai WH-2,45390,In Transit,Delhivery,Reserved,25,20,No,Part payment received; balance pending,Unicode NBSP present,3fd65468de4910c17d2e0ac9ad9ef024
INV/1228,VCH1228,Purchase,2025-05-30,2025-06-14,2025-26,Partially Paid,RTGS,45,199500.0,199500.0,99750.0,24BBBCD2345G1Z2,GST,Karnataka,9500.0,5 %,Rs.,APEX HOSPITAL,Multi-Specialty Hospital,Dr Rajesh Kulkarni,Trauma Surgeon,SURG-003,29LMNOP9012Q1Z3,Mumbai,Central 1,Sneha Joshi,ORTHO DISTRIBUTORS,WEST 1,Bone Drill Set,Surgical Instrument,Instrument,B5707-A,L53730,UDI-653126-B,SN124247,Sterile,21-11-2026,30 Apr 2025,8,Pieces,25000.00,"₹28,750.00",Surgical Prep,Steel,SpinePro,Ahmedabad WH,02-06-2025,Delivered,Delhivery,In Stock,25,15,nan,"Invoice for orthopedic implants, includes ""plate, screw"" bundle",Text numeric field,feb1355431cd85a5b5347092ed723833
INV/1228,VCH1228,Sales,2025-05-30,2025-07-14,2025-26,Adjusted,Cheque,30,2010.96,2010.96,0.0,24BBBCD2345G1Z2,GST,Karnataka,215.46,5,₹,ORTHO CARE CENTER,Orthopedic Clinic,DR. P. NAIR,Spine Surgeon,SURG-004,29LMNOP9012Q1Z3,Pune,South,Rahul Mehta,ORTHO DISTRIBUTORS,W1,Spinal Rod,Spinal Implant,Rod,B7912-B,L69561,UDI-256960-B,SN450329,Non-Sterile,21-11-2026,30 Jan 2025,1,pcs,"₹1,890.00",2173.50,Spine Stabilization,Titanium Alloy,JointMax,Pune Main,45810,Partially Delivered,Blue Dart,Reorder,20,20,Yes,Part payment received; balance pending,Trailing space preserved,bbb4e7750a417f3b0b33f84d78109a84
INV/1228,VCH1228,Sales Return,2025-05-30,2025-07-29,2025-26,Adjusted,UPI,15,170274.0,170274.0,0.0,27AAACT1234F1Z5,CGST+SGST,Maharashtra,25974.0,0.03,Rs.,Ortho Care Center,Orthopedic Clinic,Dr. P. Nair,Spine Surgeon,SURG-004,27ABCDE1234F1Z1,Pune,Central,Rahul Mehta,Trauma Supplies LLP,S-1,Bone Drill Set,Surgical Instrument,Instrument,B6003-C,L31093,UDI-783486-A,SN840329,Non-Sterile,46347,2025/04/30,8,BOX,18500,21275,Surgical Prep,Steel,OrthoFlex,Mumbai WH,30-05-2025,Partially Delivered,Professional Couriers,Low Stock,5,0,Pending,Dispatch against PO; follow-up due on next cycle,Mixed date style,2feb9f8165276854abbf4dbd18a1409a
INV/1229,VCH1229,Payment,2024-07-08,2024-08-07,2024-25,Partially Paid,UPI,45,56050.0,56050.0,56050.0,24BBBCD2345G1Z2,CGST+SGST,Karnataka,8550.0,0.05,Rs.,SPINE AND JOINT INSTITUTE,Orthopedic Clinic,dr. r. kulkarni,Trauma Surgeon,SURG-003,24FGHIJ5678K1Z2,Ahmedabad,Central 1,R. Mehta,Trauma Supplies LLP,WEST 1,Knee Prosthesis,Joint Replacement,Prosthesis,B7551-C,L23892,UDI-531663-B,SN491660,Sterile,46021,09 Apr 2024,2,PCS,"₹25,000.00",27500,Arthroplasty,Cobalt Chrome,BoneLock,Mumbai WH,45481,Delivered,TCS,Low Stock,20,3,No,"Revised invoice after doctor change,
please verify branch mapping",Text numeric field,be7a2c4f49111d6182c6f60f367df97d
INV/1229,VCH1229,Sales,2024-07-08,2024-07-23,2024-25,Adjusted,UPI,45,70875.0,70875.0,53156.25,29CCCDD3456H1Z3,GST,Gujarat,3375.0,0 %,INR,ORTHO CARE CENTER,Orthopedic Clinic,DR P NAIR,Spine Surgeon,SURG-004,24FGHIJ5678K1Z2,Pune,Central,Amit Verma,Trauma Supplies,S-1,Knee Prosthesis,Joint Replacement,Prosthesis,B6640-B,L31450,UDI-372975-C,SN173140,Sterile,46201,45391,10,Box,6750.00,8100.00,Arthroplasty,Cobalt Chrome,BoneLock,Ahmedabad WH,09-07-2024,Hold,DTDC,Low Stock,25,8,No,Freight included; round-off applied,Unicode NBSP present,d5c7cc6a75393530cce2e1210da58baf
INV/1229,VCH1229,Receipt,2024-07-08,2024-08-07,2024-25,Pending,Bank Transfer,15,207385.0,207385.0,103692.5,24BBBCD2345G1Z2,CGST+SGST,Karnataka,31635.0,5 %,INR,APEX HOSPITAL,Multi-Specialty Hospital,Dr. R. Kulkarni,Trauma Surgeon,SURG-003,29LMNOP9012Q1Z3,Thane,Central 1,Rahul Mehta,Ortho Distributors Pvt Ltd,Central-1,Bone Drill Set,Surgical Instrument,Instrument,B5777-A,L90426,UDI-563777-C,SN405738,Non-Sterile,2025/07/08,09 Apr 2024,10,Box,18500,"20,350.00",Surgical Prep,Steel,OrthoFlex,Mumbai WH,45482,Delivered,Delhivery,Reserved,10,5,nan,"Revised invoice after doctor change,
please verify branch mapping",Text numeric field,cc0459779814b32033cc81470eae3493
INV/1229,VCH1229,Receipt,2024-07-08,2024-09-06,2024-25,Paid,Cheque,60,29500.0,29500.0,29500.0,27AAACT1234F1Z5,GST,Maharashtra,4500.0,0%,₹,ortho care centre,Orthopedic Clinic,Dr. R. Kulkarni,Trauma Surgeon,SURG-003,27ABCDE1234F1Z1,Pune,WEST 1,Rahul Mehta,Trauma Supplies LLP,South-1,Spinal Rod,Spinal Implant,Rod,B4428-C,L26188,UDI-121548-C,SN595540,Non-Sterile,46021,45451,1 PCS,pcs,"₹25,000.00","₹28,750.00",Spine Stabilization,Titanium Alloy,JointMax,Mumbai WH-2,45482,Partially Delivered,Delhivery,Reorder,25,8,nan,Exported from Tally	with master alias,Name variation retained,15b29bf6e70eae6074180ee8541d84c1
INV/1230,VCH1230,Sales,2024-10-01,2024-11-30,2024-25,Adjusted,Cheque,60,58275.0,58275.0,43706.25,27AAACT1234F1Z5,IGST,Gujarat,2775.0,7.5,₹,City Medisurg Pvt. Ltd.,Multi-Specialty Hospital,Dr Meera Iyer,Joint Replacement Surgeon,SURG-002,24FGHIJ5678K1Z2,Surat,South-1,A. Verma,Trauma Supplies LLP,S-1,Cancellous Screw,Orthopedic Implant,Screw,B8121-A,L60961,UDI-750449-C,SN751915,Sterile,2027/03/20,2024/07/03,5 PCS,Box,"12,000.00",14400,Fracture Fixation,Stainless Steel,OSM,Ahmedabad WH,2024/10/01,Partially Delivered,TCS,Low Stock,25,15,No,Approved by store; udi matched,Name variation retained,0df2af078d1143b0c9a6d73ae6ffa9d5
INV/1230,VCH1230,Purchase,2024-10-01,2024-10-16,2024-25,Paid,RTGS,30,13986.0,13986.0,13986.0,27AAACT1234F1Z5,CGST/SGST,Maharashtra,1498.5,0.07,INR,ORTHO CARE CENTRE,Orthopedic Clinic,dr a. sharma,Orthopedic Surgeon,SURG-001,27ABCDE1234F1Z1,Pune,West,R. Mehta,Trauma Supplies,CENTRAL 1,Bone Drill Set,Surgical Instrument,Instrument,B6845-C,L97860,UDI-654008-B,SN422638,Sterile,20-03-2027,45536,2,BOX,"6,750.00","₹7,425.00",Surgical Prep,Steel,OSM,Mumbai WH,2024/10/04,Delivered,Delhivery,Low Stock,20,3,Pending,Part payment received; balance pending,Text numeric field,0d29e4c4439039ec0dac945b9cf9b30a
INV/1230,VCH1230,Payment,2024-10-01,2024-11-30,2024-25,Pending,UPI,45,230100.0,230100.0,172575.0,27AAACT1234F1Z5,GST,Maharashtra,35100.0,2.5,Rs.,City Medisurg Pvt. Ltd.,Multi-Specialty Hospital,DR. R. KULKARNI,Trauma Surgeon,SURG-003,27ABCDE1234F1Z1,Surat,Central,Rahul Mehta,Ortho Distributors,S-1,Cancellous Screw,Orthopedic Implant,Screw,B7297-A,L92967,UDI-791808-B,SN430903,Sterile,25-03-2026,45446,8,Pieces,"₹25,000.00","₹27,500.00",Fracture Fixation,Stainless Steel,BoneLock,Nagpur WH,2024/10/03,Hold,Delhivery,Reserved,25,8,Pending,Freight included; round-off applied,Trailing space preserved,afac55f76e91617d779b9167a0e2b0f7
INV/1231,VCH1231,Sales,2024-06-19,2024-07-04,2024-25,Pending,Cash,45,7375.0,7375.0,3687.5,27AAACT1234F1Z5,IGST,Gujarat,1125.0,0,INR,trauma one pvt ltd,Trauma Center,DR P NAIR,Spine Surgeon,SURG-004,24FGHIJ5678K1Z2,Nagpur,Central,A. Verma,Trauma Supplies,W1,Bone Drill Set,Surgical Instrument,Instrument,B7468-B,L70028,UDI-488122-B,SN985163,Sterile,2026/06/09,20 Apr 2024,5 PCS,pcs,1250,"1,375.00",Surgical Prep,Steel,BoneLock,Nagpur WH,21 Jun 2024,In Transit,TCS,Reorder,10,30,Pending,Dispatch against PO; follow-up due on next cycle,Text numeric field,fe169965a75e3ce082ddea827d764df0
